Iteration, Minimum cost
233100, 41
233200, 41
233300, 41
233400, 40
233500, 40
233600, 40
233700, 40
233800, 40
233900, 40
234000, 40
234100, 40
234200, 40
234300, 40
234400, 40
234500, 40
234600, 40
234700, 40
234800, 40
234900, 40
235000, 40
235100, 40
235200, 40
235300, 40
235400, 40
235500, 40
235600, 40
235700, 40
235800, 40
235900, 40
236000, 40
236100, 40
236200, 40
236300, 40
236400, 40
236500, 40
236600, 40
236700, 40
236800, 40
236900, 40
237000, 40
237100, 40
237200, 40
237300, 40
237400, 40
237500, 40
237600, 40
237700, 40
237800, 40
237900, 40
238000, 40
238100, 40
238200, 40
238300, 40
238400, 40
238500, 40
238600, 40
238700, 40
238800, 40
238900, 40
239000, 40
239100, 40
239200, 40
239300, 40
239400, 40
239500, 40
239600, 40
239700, 40
239800, 38
239900, 38
240000, 38
240100, 38
240200, 38
240300, 38
240400, 38
240500, 38
240600, 38
240700, 38
240800, 38
240900, 38
241000, 38
241100, 38
241200, 38
241300, 38
241400, 38
241500, 38
241600, 38
241700, 38
241800, 38
241900, 38
242000, 38
242100, 38
242200, 38
242300, 38
242400, 38
242500, 38
242600, 38
242700, 38
242800, 38
242900, 38
243000, 38
243100, 38
243200, 38
243300, 38
243400, 38
243500, 38
243600, 38
243700, 38
243800, 38
243900, 38
244000, 38
244100, 38
244200, 38
244300, 38
244400, 38
244500, 38
244600, 38
244700, 38
244800, 38
244900, 38
245000, 38
245100, 38
245200, 38
245300, 38
245400, 38
245500, 38
245600, 38
245700, 38
245800, 38
245900, 38
246000, 38
246100, 38
246200, 38
246300, 38
246400, 38
246500, 38
246600, 38
246700, 38
246800, 38
246900, 38
247000, 38
247100, 38
247200, 38
247300, 38
247400, 38
247500, 38
247600, 38
247700, 38
247800, 38
247900, 38
248000, 38
248100, 38
248200, 38
248300, 38
248400, 38
248500, 38
248600, 38
248700, 38
248800, 38
248900, 38
249000, 38
249100, 38
249200, 38
249300, 38
249400, 38
249500, 38
249600, 38
249700, 38
249800, 38
249900, 38
250000, 38
250100, 38
250200, 38
250300, 38
250400, 38
250500, 38
250600, 38
250700, 38
250800, 38
250900, 38
251000, 38
251100, 38
251200, 38
251300, 38
251400, 38
251500, 38
251600, 38
251700, 38
251800, 38
251900, 38
252000, 38
252100, 38
252200, 38
252300, 38
252400, 38
252500, 38
252600, 38
252700, 38
252800, 38
252900, 38
253000, 38
253100, 38
253200, 38
253300, 38
253400, 38
253500, 38
253600, 38
253700, 38
253800, 38
253900, 38
254000, 38
254100, 38
254200, 38
254300, 38
254400, 38
254500, 38
254600, 38
254700, 38
254800, 38
254900, 38
255000, 38
255100, 38
255200, 38
255300, 38
255400, 38
255500, 38
255600, 38
255700, 38
255800, 38
255900, 38
256000, 38
256100, 38
256200, 38
256300, 38
256400, 38
256500, 38
256600, 38
256700, 38
256800, 38
256900, 38
257000, 38
257100, 38
257200, 38
257300, 38
257400, 38
257500, 38
257600, 38
257700, 38
257800, 38
257900, 38
258000, 38
258100, 38
258200, 38
258300, 38
258400, 38
258500, 38
258600, 38
258700, 38
258800, 36
258900, 36
259000, 36
259100, 36
259200, 36
259300, 36
259400, 36
259500, 36
259600, 36
259700, 36
259800, 36
259900, 36
260000, 36
260100, 36
260200, 36
260300, 36
260400, 36
260500, 36
260600, 36
260700, 36
260800, 36
260900, 36
261000, 36
261100, 36
261200, 36
261300, 36
261400, 36
261500, 36
261600, 36
261700, 36
261800, 36
261900, 36
262000, 36
262100, 36
262200, 36
262300, 36
262400, 36
262500, 36
262600, 36
262700, 36
262800, 36
262900, 36
263000, 36
263100, 36
263200, 36
263300, 36
263400, 36
263500, 36
263600, 36
263700, 36
263800, 36
263900, 36
264000, 36
264100, 36
264200, 36
264300, 36
264400, 36
264500, 36
264600, 36
264700, 36
264800, 36
264900, 36
265000, 36
265100, 36
265200, 36
265300, 36
265400, 36
265500, 36
265600, 36
265700, 36
265800, 36
265900, 36
266000, 36
266100, 36
266200, 36
266300, 36
266400, 36
266500, 36
266600, 36
266700, 36
266800, 36
266900, 36
267000, 36
267100, 36
267200, 36
267300, 36
267400, 36
267500, 36
267600, 36
267700, 36
267800, 36
267900, 36
268000, 36
268100, 36
268200, 36
268300, 36
268400, 36
268500, 36
268600, 36
268700, 36
268800, 36
268900, 36
269000, 36
269100, 36
269200, 36
269300, 36
269400, 36
269500, 36
269600, 36
269700, 36
269800, 36
269900, 36
270000, 36
270100, 36
270200, 36
270300, 36
270400, 36
270500, 36
270600, 36
270700, 36
270800, 36
270900, 36
271000, 36
271100, 36
271200, 36
271300, 36
271400, 36
271500, 36
271600, 36
271700, 36
271800, 36
271900, 36
272000, 36
272100, 36
272200, 36
272300, 36
272400, 36
272500, 36
272600, 36
272700, 36
272800, 36
272900, 36
273000, 36
273100, 36
273200, 36
273300, 36
273400, 36
273500, 36
273600, 36
273700, 36
273800, 36
273900, 36
274000, 36
274100, 36
274200, 36
274300, 36
274400, 36
274500, 36
274600, 36
274700, 36
274800, 36
274900, 36
275000, 36
275100, 36
275200, 36
275300, 36
275400, 36
275500, 36
275600, 36
275700, 36
275800, 36
275900, 36
276000, 36
276100, 36
276200, 36
276300, 36
276400, 36
276500, 36
276600, 36
276700, 36
276800, 36
276900, 36
277000, 36
277100, 36
277200, 36
277300, 36
277400, 36
277500, 36
277600, 36
277700, 36
277800, 36
277900, 36
278000, 36
278100, 36
278200, 36
278300, 36
278400, 36
278500, 36
278600, 36
278700, 36
278800, 36
278900, 36
279000, 36
279100, 36
279200, 36
279300, 36
279400, 36
279500, 36
279600, 36
279700, 36
279800, 36
279900, 36
280000, 36
280100, 36
280200, 36
280300, 36
280400, 36
280500, 36
280600, 36
280700, 36
280800, 36
280900, 36
281000, 36
281100, 36
281200, 36
281300, 36
281400, 36
281500, 36
281600, 36
281700, 36
281800, 36
281900, 36
282000, 36
282100, 36
282200, 36
282300, 36
282400, 36
282500, 36
282600, 36
282700, 36
282800, 36
282900, 36
283000, 36
283100, 36
283200, 36
283300, 36
283400, 36
283500, 36
283600, 36
283700, 36
283800, 36
283900, 36
284000, 36
284100, 36
284200, 36
284300, 36
284400, 36
284500, 36
284600, 36
284700, 36
284800, 36
284900, 36
285000, 36
285100, 36
285200, 36
285300, 36
285400, 36
285500, 36
285600, 36
285700, 36
285800, 36
285900, 36
286000, 36
286100, 36
286200, 36
286300, 36
286400, 36
286500, 36
286600, 36
286700, 36
286800, 36
286900, 36
287000, 36
287100, 36
287200, 36
287300, 36
287400, 36
287500, 36
287600, 36
287700, 36
287800, 36
287900, 36
288000, 36
288100, 36
288200, 36
288300, 36
288400, 36
288500, 36
288600, 36
288700, 36
288800, 36
288900, 36
289000, 36
289100, 36
289200, 36
289300, 36
289400, 36
289500, 36
289600, 36
289700, 36
289800, 36
289900, 36
290000, 36
290100, 36
290200, 36
290300, 36
290400, 36
290500, 36
290600, 36
290700, 36
290800, 36
290900, 36
291000, 36
291100, 36
291200, 36
291300, 36
291400, 36
291500, 36
291600, 36
291700, 36
291800, 36
291900, 36
292000, 36
292100, 36
292200, 36
292300, 36
292400, 36
292500, 36
292600, 36
292700, 36
292800, 36
292900, 36
293000, 36
293100, 36
293200, 36
293300, 36
293400, 36
293500, 36
293600, 36
293700, 36
293800, 36
293900, 36
294000, 36
294100, 36
294200, 36
294300, 36
294400, 36
294500, 36
294600, 36
294700, 36
294800, 36
294900, 36
295000, 36
295100, 36
295200, 36
295300, 36
295400, 36
295500, 36
295600, 36
295700, 36
295800, 36
295900, 36
296000, 36
296100, 36
296200, 36
296300, 36
296400, 36
296500, 36
296600, 36
296700, 36
296800, 36
296900, 36
297000, 36
297100, 36
297200, 36
297300, 36
297400, 36
297500, 36
297600, 36
297700, 36
297800, 36
297900, 36
298000, 36
298100, 36
298200, 36
298300, 36
298400, 36
298500, 36
298600, 36
298700, 36
298800, 36
298900, 36
299000, 36
299100, 36
299200, 36
299300, 36
299400, 36
299500, 36
299600, 36
299700, 36
299800, 36
299900, 36
300000, 36
300100, 36
300200, 36
300300, 36
300400, 36
300500, 36
300600, 36
300700, 36
300800, 36
300900, 36
301000, 36
301100, 36
301200, 36
301300, 36
301400, 36
301500, 36
301600, 36
301700, 36
301800, 36
301900, 36
302000, 36
302100, 36
302200, 36
302300, 36
302400, 36
302500, 36
302600, 36
302700, 36
302800, 36
302900, 36
303000, 36
303100, 36
303200, 36
303300, 36
303400, 36
303500, 36
303600, 36
303700, 36
303800, 36
303900, 36
304000, 36
304100, 36
304200, 36
304300, 36
304400, 36
304500, 36
304600, 36
304700, 36
304800, 36
304900, 36
305000, 36
305100, 36
305200, 36
305300, 36
305400, 36
305500, 36
305600, 36
305700, 36
305800, 36
305900, 36
306000, 36
306100, 36
306200, 36
306300, 36
306400, 36
306500, 36
306600, 36
306700, 36
306800, 36
306900, 36
307000, 36
307100, 36
307200, 36
307300, 36
307400, 36
307500, 36
307600, 36
307700, 36
307800, 36
307900, 36
308000, 36
308100, 36
308200, 36
308300, 36
308400, 36
308500, 36
308600, 36
308700, 36
308800, 36
308900, 36
309000, 36
309100, 36
309200, 36
309300, 36
309400, 36
309500, 36
309600, 36
309700, 36
309800, 36
309900, 36
310000, 36
310100, 36
310200, 36
310300, 36
310400, 36
310500, 36
310600, 36
310700, 36
310800, 36
310900, 36
311000, 36
311100, 36
311200, 36
311300, 36
311400, 36
311500, 36
311600, 36
311700, 36
311800, 36
311900, 36
312000, 36
312100, 36
312200, 36
312300, 36
312400, 36
312500, 36
312600, 36
312700, 36
312800, 36
312900, 36
313000, 36
313100, 36
313200, 36
313300, 36
313400, 36
313500, 36
313600, 36
313700, 36
313800, 36
313900, 36
314000, 36
314100, 36
314200, 36
314300, 36
314400, 36
314500, 36
314600, 36
314700, 36
314800, 36
314900, 36
315000, 36
315100, 36
315200, 36
315300, 36
315400, 36
315500, 36
315600, 36
315700, 36
315800, 36
315900, 36
316000, 36
316100, 36
316200, 36
316300, 36
316400, 36
316500, 36
316600, 36
316700, 36
316800, 36
316900, 36
317000, 36
317100, 36
317200, 36
317300, 36
317400, 36
317500, 36
317600, 36
317700, 36
317800, 36
317900, 36
318000, 36
318100, 36
318200, 36
318300, 36
318400, 36
318500, 36
318600, 36
318700, 36
318800, 36
318900, 36
319000, 36
319100, 36
319200, 36
319300, 36
319400, 36
319500, 36
319600, 36
319700, 36
319800, 36
319900, 36
320000, 36
320100, 36
320200, 36
320300, 36
320400, 36
320500, 36
320600, 36
320700, 36
320800, 36
320900, 36
321000, 36
321100, 36
321200, 36
321300, 36
321400, 36
321500, 36
321600, 36
321700, 36
321800, 36
321900, 36
322000, 36
322100, 36
322200, 36
322300, 36
322400, 36
322500, 36
322600, 36
322700, 36
322800, 36
322900, 36
323000, 36
323100, 36
323200, 36
323300, 36
323400, 36
323500, 36
323600, 36
323700, 36
323800, 36
323900, 36
324000, 36
324100, 36
324200, 36
324300, 36
324400, 36
324500, 33
324600, 33
324700, 33
324800, 33
324900, 33
325000, 33
325100, 33
325200, 33
325300, 33
325400, 33
325500, 33
325600, 33
325700, 33
325800, 33
325900, 33
326000, 33
326100, 33
326200, 33
326300, 33
326400, 33
326500, 33
326600, 33
326700, 33
326800, 33
326900, 33
327000, 33
327100, 33
327200, 33
327300, 33
327400, 33
327500, 33
327600, 33
327700, 33
327800, 33
327900, 33
328000, 33
328100, 33
328200, 33
328300, 33
328400, 33
328500, 33
328600, 33
328700, 33
328800, 33
328900, 33
329000, 33
329100, 33
329200, 33
329300, 33
329400, 33
329500, 33
329600, 33
329700, 33
329800, 33
329900, 33
330000, 33
330100, 33
330200, 33
330300, 33
330400, 33
330500, 33
330600, 33
330700, 33
330800, 33
330900, 33
331000, 33
331100, 33
331200, 33
331300, 33
331400, 33
331500, 33
331600, 33
331700, 33
331800, 33
331900, 33
332000, 33
332100, 33
332200, 33
332300, 33
332400, 33
332500, 33
332600, 33
332700, 33
332800, 33
332900, 33
333000, 33
333100, 33
333200, 33
333300, 33
333400, 33
333500, 33
333600, 33
333700, 33
333800, 33
333900, 33
334000, 33
334100, 33
334200, 33
334300, 33
334400, 33
334500, 33
334600, 33
334700, 33
334800, 33
334900, 33
335000, 33
335100, 33
335200, 33
335300, 33
335400, 33
335500, 33
335600, 33
335700, 33
335800, 33
335900, 33
336000, 33
336100, 33
336200, 33
336300, 33
336400, 33
336500, 33
336600, 33
336700, 33
336800, 33
336900, 33
337000, 33
337100, 33
337200, 33
337300, 33
337400, 33
337500, 33
337600, 33
337700, 33
337800, 33
337900, 33
338000, 33
338100, 33
338200, 33
338300, 33
338400, 33
338500, 33
338600, 33
338700, 33
338800, 33
338900, 33
339000, 33
339100, 33
339200, 33
339300, 33
339400, 33
339500, 33
339600, 33
339700, 33
339800, 33
339900, 33
340000, 33
340100, 33
340200, 33
340300, 33
340400, 33
340500, 33
340600, 33
340700, 33
340800, 33
340900, 33
341000, 33
341100, 33
341200, 33
341300, 33
341400, 33
341500, 33
341600, 33
341700, 33
341800, 33
341900, 33
342000, 33
342100, 33
342200, 33
342300, 33
342400, 33
342500, 33
342600, 33
342700, 33
342800, 33
342900, 33
343000, 33
343100, 33
343200, 33
343300, 33
343400, 33
343500, 33
343600, 33
343700, 33
343800, 33
343900, 33
344000, 33
344100, 33
344200, 33
344300, 33
344400, 33
344500, 33
344600, 33
344700, 33
344800, 33
344900, 33
345000, 33
345100, 33
345200, 33
345300, 33
345400, 33
345500, 33
345600, 33
345700, 33
345800, 33
345900, 33
346000, 33
346100, 33
346200, 33
346300, 33
346400, 33
346500, 33
346600, 33
346700, 33
346800, 33
346900, 33
347000, 33
347100, 33
347200, 33
347300, 33
347400, 33
347500, 33
347600, 33
347700, 33
347800, 33
347900, 33
348000, 33
348100, 33
348200, 33
348300, 33
348400, 33
348500, 33
348600, 33
348700, 33
348800, 33
348900, 33
349000, 33
349100, 33
349200, 33
349300, 33
349400, 33
349500, 33
349600, 33
349700, 33
349800, 33
349900, 33
350000, 33
350100, 33
350200, 33
350300, 33
350400, 33
350500, 33
350600, 33
350700, 33
350800, 33
350900, 33
351000, 33
351100, 33
351200, 33
351300, 33
351400, 33
351500, 33
351600, 33
351700, 33
351800, 33
351900, 33
352000, 33
352100, 33
352200, 33
352300, 33
352400, 33
352500, 33
352600, 33
352700, 33
352800, 33
352900, 33
353000, 33
353100, 33
353200, 33
353300, 33
353400, 33
353500, 33
353600, 33
353700, 33
353800, 33
353900, 33
354000, 33
354100, 33
354200, 33
354300, 33
354400, 33
354500, 33
354600, 33
354700, 33
354800, 33
354900, 33
355000, 33
355100, 33
355200, 33
355300, 33
355400, 33
355500, 33
355600, 33
355700, 33
355800, 33
355900, 33
356000, 33
356100, 33
356200, 33
356300, 33
356400, 33
356500, 33
356600, 33
356700, 33
356800, 33
356900, 33
357000, 33
357100, 33
357200, 33
357300, 33
357400, 33
357500, 33
357600, 33
357700, 33
357800, 33
357900, 33
358000, 33
358100, 33
358200, 33
358300, 33
358400, 33
358500, 33
358600, 33
358700, 33
358800, 33
358900, 33
359000, 33
359100, 33
359200, 33
359300, 33
359400, 33
359500, 33
359600, 33
359700, 33
359800, 33
359900, 33
360000, 33
360100, 33
360200, 33
360300, 33
360400, 33
360500, 33
360600, 33
360700, 33
360800, 33
360900, 33
361000, 33
361100, 33
361200, 33
361300, 33
361400, 33
361500, 33
361600, 33
361700, 33
361800, 33
361900, 33
362000, 33
362100, 33
362200, 33
362300, 33
362400, 33
362500, 33
362600, 33
362700, 33
362800, 33
362900, 33
363000, 33
363100, 33
363200, 33
363300, 33
363400, 33
363500, 33
363600, 33
363700, 33
363800, 33
363900, 33
364000, 33
364100, 33
364200, 33
364300, 33
364400, 33
364500, 33
364600, 33
364700, 33
364800, 33
364900, 33
365000, 33
365100, 33
365200, 33
365300, 33
365400, 33
365500, 33
365600, 33
365700, 33
365800, 33
365900, 33
366000, 33
366100, 33
366200, 33
366300, 33
366400, 33
366500, 33
366600, 33
366700, 33
366800, 33
366900, 33
367000, 33
367100, 33
367200, 33
367300, 33
367400, 33
367500, 33
367600, 33
367700, 33
367800, 33
367900, 33
368000, 33
368100, 33
368200, 33
368300, 33
368400, 33
368500, 33
368600, 33
368700, 33
368800, 33
368900, 33
369000, 33
369100, 33
369200, 33
369300, 33
369400, 33
369500, 33
369600, 33
369700, 33
369800, 33
369900, 33
370000, 33
370100, 33
370200, 33
370300, 33
370400, 33
370500, 33
370600, 33
370700, 33
370800, 33
370900, 33
371000, 33
371100, 33
371200, 33
371300, 33
371400, 33
371500, 33
371600, 33
371700, 33
371800, 33
371900, 33
372000, 33
372100, 33
372200, 33
372300, 33
372400, 33
372500, 33
372600, 33
372700, 33
372800, 33
372900, 33
373000, 33
373100, 33
373200, 33
373300, 33
373400, 33
373500, 33
373600, 33
373700, 33
373800, 33
373900, 33
374000, 33
374100, 33
374200, 33
374300, 33
374400, 33
374500, 33
374600, 33
374700, 33
374800, 33
374900, 33
375000, 33
375100, 33
375200, 33
375300, 33
375400, 33
375500, 33
375600, 33
375700, 33
375800, 33
375900, 33
376000, 33
376100, 33
376200, 33
376300, 33
376400, 33
376500, 33
376600, 33
376700, 33
376800, 33
376900, 33
377000, 33
377100, 33
377200, 33
377300, 33
377400, 33
377500, 33
377600, 33
377700, 33
377800, 33
377900, 33
378000, 33
378100, 33
378200, 33
378300, 33
378400, 33
378500, 33
378600, 33
378700, 33
378800, 33
378900, 33
379000, 33
379100, 33
379200, 33
379300, 33
379400, 33
379500, 33
379600, 33
379700, 33
379800, 33
379900, 33
380000, 33
380100, 33
380200, 33
380300, 33
380400, 33
380500, 33
380600, 33
380700, 33
380800, 33
380900, 33
381000, 33
381100, 33
381200, 33
381300, 33
381400, 33
381500, 33
381600, 33
381700, 33
381800, 33
381900, 33
382000, 33
382100, 33
382200, 33
382300, 33
382400, 33
382500, 33
382600, 33
382700, 33
382800, 33
382900, 33
383000, 33
383100, 33
383200, 33
383300, 33
383400, 33
383500, 33
383600, 33
383700, 33
383800, 33
383900, 33
384000, 33
384100, 33
384200, 33
384300, 33
384400, 33
384500, 33
384600, 33
384700, 33
384800, 33
384900, 33
385000, 33
385100, 33
385200, 33
385300, 33
385400, 33
385500, 33
385600, 33
385700, 33
385800, 33
385900, 33
386000, 33
386100, 33
386200, 33
386300, 33
386400, 33
386500, 33
386600, 33
386700, 33
386800, 33
386900, 33
387000, 33
387100, 33
387200, 33
387300, 33
387400, 33
387500, 33
387600, 33
387700, 33
387800, 33
387900, 33
388000, 33
388100, 33
388200, 33
388300, 33
388400, 33
388500, 33
388600, 33
388700, 33
388800, 33
388900, 33
389000, 33
389100, 33
389200, 33
389300, 33
389400, 33
389500, 33
389600, 33
389700, 33
389800, 33
389900, 33
390000, 33
390100, 33
390200, 33
390300, 33
390400, 33
390500, 33
390600, 33
390700, 33
390800, 33
390900, 33
391000, 33
391100, 33
391200, 33
391300, 33
391400, 33
391500, 33
391600, 33
391700, 33
391800, 33
391900, 33
392000, 33
392100, 33
392200, 33
392300, 33
392400, 33
392500, 33
392600, 33
392700, 33
392800, 33
392900, 33
393000, 33
393100, 33
393200, 33
393300, 33
393400, 33
393500, 33
393600, 33
393700, 33
393800, 33
393900, 33
394000, 33
394100, 33
394200, 33
394300, 33
394400, 33
394500, 33
394600, 33
394700, 33
394800, 33
394900, 33
395000, 33
395100, 33
395200, 33
395300, 33
395400, 33
395500, 33
395600, 33
395700, 33
395800, 33
395900, 33
396000, 33
396100, 33
396200, 33
396300, 33
396400, 33
396500, 33
396600, 33
396700, 33
396800, 33
396900, 33
397000, 33
397100, 33
397200, 33
397300, 33
397400, 33
397500, 33
397600, 33
397700, 33
397800, 33
397900, 33
398000, 33
398100, 33
398200, 33
398300, 33
398400, 33
398500, 33
398600, 33
398700, 33
398800, 33
398900, 33
399000, 33
399100, 33
399200, 33
399300, 33
399400, 33
399500, 33
399600, 33
399700, 33
399800, 33
399900, 33
400000, 33
400100, 33
400200, 33
400300, 33
400400, 33
400500, 33
400600, 33
400700, 33
400800, 33
400900, 33
401000, 33
401100, 33
401200, 33
401300, 33
401400, 33
401500, 33
401600, 33
401700, 33
401800, 33
401900, 33
402000, 33
402100, 33
402200, 33
402300, 33
402400, 33
402500, 33
402600, 33
402700, 33
402800, 33
402900, 33
403000, 33
403100, 33
403200, 33
403300, 33
403400, 33
403500, 33
403600, 33
403700, 33
403800, 33
403900, 33
404000, 33
404100, 33
404200, 33
404300, 33
404400, 33
404500, 33
404600, 33
404700, 33
404800, 33
404900, 33
405000, 33
405100, 33
405200, 33
405300, 33
405400, 33
405500, 33
405600, 33
405700, 33
405800, 33
405900, 33
406000, 33
406100, 33
406200, 33
406300, 33
406400, 33
406500, 33
406600, 33
406700, 33
406800, 33
406900, 33
407000, 33
407100, 33
407200, 33
407300, 33
407400, 33
407500, 33
407600, 33
407700, 33
407800, 33
407900, 33
408000, 33
408100, 33
408200, 33
408300, 33
408400, 33
408500, 33
408600, 33
408700, 33
408800, 33
408900, 33
409000, 33
409100, 33
409200, 33
409300, 33
409400, 33
409500, 33
409600, 33
409700, 33
409800, 33
409900, 33
410000, 33
410100, 33
410200, 33
410300, 33
410400, 33
410500, 33
410600, 33
410700, 33
410800, 33
410900, 33
411000, 33
411100, 33
411200, 33
411300, 33
411400, 33
411500, 33
411600, 33
411700, 33
411800, 33
411900, 33
412000, 33
412100, 33
412200, 33
412300, 33
412400, 33
412500, 33
412600, 33
412700, 33
412800, 33
412900, 33
413000, 33
413100, 33
413200, 33
413300, 33
413400, 33
413500, 33
413600, 33
413700, 33
413800, 33
413900, 33
414000, 33
414100, 33
414200, 33
414300, 33
414400, 33
414500, 33
414600, 33
414700, 33
414800, 33
414900, 33
415000, 33
415100, 33
415200, 33
415300, 33
415400, 33
415500, 33
415600, 33
415700, 33
415800, 33
415900, 33
416000, 33
416100, 33
416200, 33
416300, 33
416400, 33
416500, 33
416600, 33
416700, 33
416800, 33
416900, 33
417000, 33
417100, 33
417200, 33
417300, 33
417400, 33
417500, 33
417600, 33
417700, 33
417800, 33
417900, 33
418000, 33
418100, 33
418200, 33
418300, 33
418400, 33
418500, 33
418600, 33
418700, 33
418800, 33
418900, 33
419000, 33
